Family,Name,SMILES,Set,T (K),Exp. Viscosity (Pa.s),Pred. Viscosity (Pa.s),A,F,G,X1,X9,X10,X11,X13,X18,X20,Y1,Y2,Y5,Y14,Y15,Y17,Y23
Other (Oxygenates),3-hydroxy-2-methyl propionaldehyde,CC(CO)C=O,Prediction,288.2,,0.00653,88.1,1055.4,-13.2,5,0.64973545,8.103518,1.659722,0.01542388,0.339852,39.139246,8,1,0,0,0,1,0
Other (Oxygenates),3-hydroxy-2-methyl propionaldehyde,CC(CO)C=O,Prediction,313.2,,0.00456,88.1,1055.4,-13.2,5,0.64973545,8.103518,1.659722,0.01542388,0.339852,39.139246,8,1,0,0,0,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Test,387.8,0.00897,0.00327,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Training,392.2,0.00764,0.00307,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Validation,402.5,0.00568,0.00264,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Training,412.9,0.00439,0.00227,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Training,422.6,0.00349,0.00197,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxyacetophenone,Oc1ccc(cc1)C(=O)C,Test,457.1,0.00177,0.00124,136.1,2183.4,-16.3,10,0.65714286,8.82715,1.492441,-4.04145495,0.405843,38.827321,8,1,0,4,2,1,0
Other (Oxygenates),4-hydroxybutyraldehyde,OCCCC=O,Prediction,253.2,,0.01149,88.1,2210.9,-17.7,5,0.72395833,8.038472,0,-0.01785877,0.322188,42.933648,8,0,0,0,0,1,0
Other (Oxygenates),4-hydroxybutyraldehyde,OCCCC=O,Prediction,288.2,,0.0043,88.1,2210.9,-17.7,5,0.72395833,8.038472,0,-0.01785877,0.322188,42.933648,8,0,0,0,0,1,0
Other (Oxygenates),4-hydroxybutyraldehyde,OCCCC=O,Prediction,313.2,,0.00234,88.1,2210.9,-17.7,5,0.72395833,8.038472,0,-0.01785877,0.322188,42.933648,8,0,0,0,0,1,0
Other (Oxygenates),acetaldol,CC(O)CC=O,Prediction,253.2,,0.01248,88.1,1972.9,-16.8,5,0.61887694,8.321112,1.577778,-0.09098506,0.318818,37.694453,8,1,0,0,0,1,0
Other (Oxygenates),acetaldol,CC(O)CC=O,Prediction,288.2,,0.00436,88.1,1972.9,-16.8,5,0.61887694,8.321112,1.577778,-0.09098506,0.318818,37.694453,8,1,0,0,0,1,0
Other (Oxygenates),acetaldol,CC(O)CC=O,Prediction,313.2,,0.00249,88.1,1972.9,-16.8,5,0.61887694,8.321112,1.577778,-0.09098506,0.318818,37.694453,8,1,0,0,0,1,0
Other (Oxygenates),acetol,CC(=O)CO,Prediction,253.2,,0.0051,74.1,1811.5,-16.9,4,0.72413793,7.793982,1.333333,-0.12474585,0.346066,35.727146,6,1,0,0,0,1,0
Other (Oxygenates),acetol,CC(=O)CO,Prediction,288.2,,0.00185,74.1,1811.5,-16.9,4,0.72413793,7.793982,1.333333,-0.12474585,0.346066,35.727146,6,1,0,0,0,1,0
Other (Oxygenates),acetol,CC(=O)CO,Prediction,313.2,,0.00109,74.1,1811.5,-16.9,4,0.72413793,7.793982,1.333333,-0.12474585,0.346066,35.727146,6,1,0,0,0,1,0
Other (Oxygenates),crotyl glycol ether,CC=CCOCCO,Prediction,253.2,,0.03326,116.2,2155.6,-17.3,7,0.65517241,8.216494,1.932843,-0.39961597,0.198683,35.752495,12,1,0,0,0,1,1
Other (Oxygenates),crotyl glycol ether,CC=CCOCCO,Prediction,288.2,,0.00579,116.2,2155.6,-17.3,7,0.65517241,8.216494,1.932843,-0.39961597,0.198683,35.752495,12,1,0,0,0,1,1
Other (Oxygenates),crotyl glycol ether,CC=CCOCCO,Prediction,313.2,,0.00271,116.2,2155.6,-17.3,7,0.65517241,8.216494,1.932843,-0.39961597,0.198683,35.752495,12,1,0,0,0,1,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,295.1,9.1E+12,2.61821E+13,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,303.1,66000000000,67598386906,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,307.1,6800000000,5721270016,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,311.1,780000000,629960125.1,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,318.1,25000000,22260813.43,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,323.1,3000000,2853332.681,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,328.1,470000,460834.0915,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,333.1,75950,90885.75276,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,335.1,39400,49916.51897,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,337.1,21100,28150.99406,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Validation,339.1,10300,16280.96455,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Validation,343.1,5070,5845.10826,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,347.1,1670,2289.56341,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,348.1,2000,1834.42479,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Validation,351.1,749,970.87095,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,355.1,315,442.55626,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,358.1,250,256.45317,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,359.1,177,215.48265,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,363.1,92.5,111.42379,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,367.1,58.5,60.86455,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,371.1,32.7,34.95102,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,373.1,25,26.94853,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Validation,375.1,24.5,21.0049,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,378.1,14.1,14.73506,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Test,379.1,20.9,13.15682,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,383.1,16.25,8.55625,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,393.1,3.2,3.35992,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,398.1,2.1,2.24387,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,403.1,1.45,1.55326,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,408.1,1.03,1.10899,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,413.1,0.76,0.81265,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),dextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Training,418.1,0.56,0.60853,180.2,1410.8,-12,12,0.64411765,44.657227,0,0.29631249,0.426973,79.302796,12,0,0,0,0,5,1
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,223.6,0.29666,0.26597,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Test,230.4,0.12674,0.14645,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Test,242.3,0.04276,0.05895,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,258.1,0.01481,0.02111,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,270.5,0.00776,0.01083,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Test,271.4,0.00746,0.01035,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Prediction,288.2,,0.00488,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,293.1,0.00338,0.00401,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,303.1,0.00251,0.00282,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Prediction,313.2,,0.00206,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Test,323.1,0.00157,0.00157,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diacetone alcohol,CC(=O)CC(C)(C)O,Training,343.1,0.00107,0.00098,116.2,2428.1,-18.7,7,0.70905172,8.967222,4.709097,-0.00550003,0.252477,28.839548,12,3,0,0,0,1,0
Other (Oxygenates),diethylene glycol monopropyl ether,CCCOCCOCCO,Prediction,288.2,,0.00881,148.2,2933.3,-16.4,9,0.80113636,8.303139,2.064068,-0.0660676,0.149984,40.349785,16,1,0,0,0,1,2
Other (Oxygenates),diethylene glycol monopropyl ether,CCCOCCOCCO,Training,298.1,0.0068,0.00689,148.2,2933.3,-16.4,9,0.80113636,8.303139,2.064068,-0.0660676,0.149984,40.349785,16,1,0,0,0,1,2
Other (Oxygenates),diethylene glycol monopropyl ether,CCCOCCOCCO,Prediction,313.2,,0.00499,148.2,2933.3,-16.4,9,0.80113636,8.303139,2.064068,-0.0660676,0.149984,40.349785,16,1,0,0,0,1,2
Other (Oxygenates),dipropylene glycol monoethyl ether,CCOCC(C)OCC(C)O,Prediction,288.2,,0.00976,162.2,2821.5,-19.5,10,0.70292208,8.860855,5.576216,-0.0961944,0.129343,30.83948,18,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol monoethyl ether,CCOCC(C)OCC(C)O,Prediction,313.2,,0.00382,162.2,2821.5,-19.5,10,0.70292208,8.860855,5.576216,-0.0961944,0.129343,30.83948,18,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol monomethyl ether,OCC(C)OCC(C)OC,Prediction,253.2,,0.02796,148.2,3009,-18.1,9,0.67933723,8.554551,5.379081,-0.01612872,0.129002,33.308146,16,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol monomethyl ether,OCC(C)OCC(C)OC,Prediction,288.2,,0.00584,148.2,3009,-18.1,9,0.67933723,8.554551,5.379081,-0.01612872,0.129002,33.308146,16,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol monomethyl ether,OCC(C)OCC(C)OC,Prediction,313.2,,0.0027,148.2,3009,-18.1,9,0.67933723,8.554551,5.379081,-0.01612872,0.129002,33.308146,16,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol n-butyl ether,CCCCOCC(C)OCC(C)O,Training,298.1,0.00168,0.00182,190.3,3291.5,-20.3,12,0.72839506,8.945086,5.801304,0.0317542,0.125464,33.010723,22,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol n-butyl ether,CCCCOCC(C)OCC(C)O,Training,308.1,0.00134,0.0014,190.3,3291.5,-20.3,12,0.72839506,8.945086,5.801304,0.0317542,0.125464,33.010723,22,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol n-butyl ether,CCCCOCC(C)OCC(C)O,Validation,318.1,0.00108,0.00112,190.3,3291.5,-20.3,12,0.72839506,8.945086,5.801304,0.0317542,0.125464,33.010723,22,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol n-propyl ether,CCCOCC(C)OCC(C)O,Prediction,288.2,,0.00693,176.3,1867.6,-16.9,11,0.73091459,8.907027,5.721211,0.02140079,0.134135,32.541135,20,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol n-propyl ether,CCCOCC(C)OCC(C)O,Prediction,313.2,,0.00255,176.3,1867.6,-16.9,11,0.73091459,8.907027,5.721211,0.02140079,0.134135,32.541135,20,3,0,0,0,1,2
Other (Oxygenates),dipropylene glycol t-butyl ether,CC(O)COCC(C)OC(C)(C)C,Prediction,288.2,,0.00934,190.3,1987.5,-17.1,12,0.67184035,8.932011,9.705433,-0.03287706,0.130954,27.46961,22,5,0,0,0,1,2
Other (Oxygenates),dipropylene glycol t-butyl ether,CC(O)COCC(C)OC(C)(C)C,Prediction,313.2,,0.00335,190.3,1987.5,-17.1,12,0.67184035,8.932011,9.705433,-0.03287706,0.130954,27.46961,22,5,0,0,0,1,2
Other (Oxygenates),ethyl-3-ethoxypropionate,CCOCCC(=O)OCC,Validation,293.1,0.00265,0.00268,146.2,1746.6,-16.9,9,0.74928775,0,3.684258,-0.76344613,0.163193,28.343112,14,2,0,0,0,0,2
Other (Oxygenates),ethyl-3-ethoxypropionate,CCOCCC(=O)OCC,Training,313.1,0.00163,0.00155,146.2,1746.6,-16.9,9,0.74928775,0,3.684258,-0.76344613,0.163193,28.343112,14,2,0,0,0,0,2
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Training,288.1,0.0019,0.00138,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Training,298.1,0.00158,0.00119,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Validation,308.1,0.00134,0.00102,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Validation,318.1,0.00114,0.00089,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Validation,328.1,0.00098,0.00078,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Training,338.1,0.00085,0.00068,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Training,348.1,0.00074,0.00061,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl acetoacetate,CCOC(=O)CC(=O)C,Training,358.1,0.00064,0.00054,130.1,1173.8,-15.6,8,0.65330848,0,3.064441,-0.39687538,0.312338,34.670716,10,2,0,0,0,0,1
Other (Oxygenates),ethyl lactate,CCOC(=O)C(C)O,Training,293.1,0.00126,0.00176,118.1,1483.7,-16.2,7,0.66,8.477454,3.067731,-0.94128864,0.257295,33.719688,10,2,0,0,0,1,1
Other (Oxygenates),ethyl lactate,CCOC(=O)C(C)O,Training,313.1,0.0009,0.00116,118.1,1483.7,-16.2,7,0.66,8.477454,3.067731,-0.94128864,0.257295,33.719688,10,2,0,0,0,1,1
Other (Oxygenates),ethylene glycol 2-ethylhexyl ether,CCCCC(CC)COCCO,Prediction,288.2,,0.00454,174.3,3131.5,-18.6,11,0.72403776,8.502921,4.406679,0.1396437,0.116578,34.103843,22,2,0,0,0,1,1
Other (Oxygenates),ethylene glycol 2-ethylhexyl ether,CCCCC(CC)COCCO,Prediction,313.2,,0.00249,174.3,3131.5,-18.6,11,0.72403776,8.502921,4.406679,0.1396437,0.116578,34.103843,22,2,0,0,0,1,1
Other (Oxygenates),ethylene glycol monopropyl ether,CCCOCCO,Prediction,253.2,,,104.1,23106.6,-58,6,0.79545455,8.167883,2.039062,-0.04513642,0.160003,31.973824,12,1,0,0,0,1,1
Other (Oxygenates),ethylene glycol monopropyl ether,CCCOCCO,Prediction,288.2,,7.71111E+15,104.1,23106.6,-58,6,0.79545455,8.167883,2.039062,-0.04513642,0.160003,31.973824,12,1,0,0,0,1,1
Other (Oxygenates),ethylene glycol monopropyl ether,CCCOCCO,Prediction,313.2,,82358245.42,104.1,23106.6,-58,6,0.79545455,8.167883,2.039062,-0.04513642,0.160003,31.973824,12,1,0,0,0,1,1
Other (Oxygenates),furfural,O=Cc1ccco1,Training,273.1,0.00253,0.00239,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,283.1,0.00196,0.00199,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,293.1,0.00162,0.00168,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,298.1,0.00149,0.00156,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,303.1,0.00136,0.00144,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,311,0.00135,0.00129,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,311.1,0.00135,0.00129,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,313.1,0.00116,0.00125,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,327.6,0.00109,0.00103,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,333.1,0.0009,0.00097,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,353.1,0.0007,0.00077,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Validation,372.1,0.00068,0.00063,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfural,O=Cc1ccco1,Training,373.1,0.00058,0.00062,96.1,1495.2,-16,7,0.72222222,0,0,-2.01085865,0.413119,41.393211,4,0,0,3,1,0,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Prediction,253.2,,0.02315,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Prediction,288.2,,0.00597,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,298.1,0.00462,0.0045,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,303.1,0.0044,0.00395,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,313.1,0.00324,0.0031,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,323.1,0.00257,0.00249,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,333.1,0.00201,0.00204,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,343.1,0.00163,0.00169,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Validation,353.1,0.00135,0.00141,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Training,363.1,0.00112,0.00119,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
Other (Oxygenates),furfuryl alcohol,OCc1ccco1,Test,373.1,0.00095,0.00101,98.1,2203.3,-17.4,7,0.68571429,8.332731,0,-2.80569134,0.29821,39.464976,6,0,0,3,1,1,0
